adni	addne	a
agálaš	agálasj	a
ahccil	ahttsel	a
allamielalaš	allamielalasj	a
almmolaš	almulasj	a
amas	amás	a
arktalaš	arktalasj	a
bahá	bahá	a
bahádábálaš	bahádábálasj	a
bahájuonalaš	bahájuonalasj	a
bahámielalaš	bahámielalasj	a
bahánáhkálaš	bahánáhkálasj	a
bahásmielalaš	bahásmielalasj	a
barggán	bargán	a
baski	basske	a
bastil	basstel	a
beaivásaš	bæjvvásasj	a
beaktil	biektel	a
beallásaš	bællásasj	a
belolaš	belulasj	a
bienalaš	bienalasj	a
bissil	bissel	a
boareslágán	boareslágán	a
boaris	boares	a
boddasaš	båddåsasj	a
buoidi	buojdde	a
buorre	buorre	a
buorrelágán	buorrelágán	a
buošši	buossje	a
bures	buorak	a
báhkas	báhkas	a
báikkálaš	bájkálasj	a
báitil	bájttel	a
bákkolaš	bákkulasj	a
bávččas	bávtjas	a
cahkkat	tsahkkat	a
cakkas	tsakkas	a
cieggil	tsieggel	a
datte	huoman	a
dattetge	huoman	a
deaŧalaš	ájnas	a
dehálaš	ájnas	a
dievas	dievas	a
dieđalaš	diedalasj	a
diimmáš	dijmásj	a
dilsi	dilsse	a
dimis	dimes	a
divrras	divras	a
divttes	divtes	a
divttis	divtes	a
doarvi	nuoges	a
dohkas	dåhkås	a
dohkálaš	dåhkålasj	a
dološ	dålusj	a
dramáhtalaš	dramáhtalasj	a
duhtadahtti	duhtadahtte	a
duhtavaš	dudálasj	a
duhátjahkásaš	duhátjahkásasj	a
duobbelaš	duobbelasj	a
duohta	duohta	a
duolbat	duolbbat	a
duollat	duollat	a
duolvvas	duolvas	a
duostil	duosstel	a
duođalaš	duodalasj	a
dábálaš	dábálasj	a
dábálašpolitihkalaš	dábálasjpolitihkalasj	a
dáiddalaš	dájdalasj	a
dáigi	dájgge	a
dálá	dálásj	a
dáláš	dálásj	a
dámis	dámes	a
dárbbalaš	dárbalasj	a
dárbbašlaš	dárbulasj	a
dárkil	dárkkel	a
dássásaš	dássásasj	a
eahpeáššálaš	iehpeássjálasj	a
eahpiduohta	iehpeduohta	a
eambbo	ienebu	a
eatnálaš	ædnálasj	a
ekspressiiva	ekspressijva	a
ekstensiiva	ekstensijva	a
erenoamáš	sierralágásj	a
fiinnis	fijnes	a
friddja	friddja	a
fylkagieldalaš	fylkkagieldalasj	a
gahperahtes	gahperahtes	a
gallji	gallje	a
galmmas	galmas	a
galššas	galsjas	a
garas	garras	a
gaskasaš	gasskasasj	a
geardásaš	gærddásasj	a
geassásaš	gæssásasj	a
geatnegas	velgulasj	a
geazzi	giedtse	a
geográfalaš	geográfalasj	a
gielalaš	gielalasj	a
gielladieđalaš	gielladiedalasj	a
gieres	gieres	a
gieris	gieres	a
gievddas	gievdas	a
gievra	gievrra	a
giezzi	giedtse	a
gilgat	gilggat	a
girkkis	girkes	a
goassáš	goassásj	a
goasttis	goastes	a
goikkis	gåjkes	a
golmmajahkásaš	gålmåjahkásasj	a
grammatihkalaš	grammatihkalasj	a
guhkki	guhkke	a
guoddil	guoddel	a
guoirras	guojrras	a
guoskevaš	guoskavasj	a
guovgat	guovggat	a
guovlupolitihkalaš	guovllopolitihkalasj	a
guovttelágán	guovtelágán	a
gutnálaš	gudnálasj	a
gálnnas	gálnas	a
gálvvas	gálvas	a
gápmagahtes	gábmagahtes	a
gárvvis	gárves	a
gárži	gárttje	a
gávkkas	gávkas	a
gávvil	gávvel	a
headju	hædjo	a
hohpi	håhpe	a
horilaš	hårelasj	a
háhppil	háhppel	a
hálbi	hálbbe	a
hámolaš	hámulasj	a
hánis	hánes	a
hávski	hávsske	a
iešráđálaš	iesjrádálasj	a
iežálágán	ietjálágán	a
ihttáš	ihttásj	a
iras	irás	a
jahkásaš	jahkásasj	a
jalgat	jalggat	a
jalla	jalla	a
jaskat	jasskat	a
jaŋas	jaŋás	a
jienalaš	jienalasj	a
johtil	jåhtel	a
jorbat	jårbbåt	a
jorbbas	jårbås	a
journalistalaš	journalistalasj	a
journalisttalaš	journalistalasj	a
juhkki	juhkke	a
juoŋas	juoŋas	a
juvddálaš	juvdálasj	a
jábálaš	jábálasj	a
kultuvrralaš	kultuvrralasj	a
lieggalágáš	lieggalágásj	a
liekkas	liekkas	a
linis	lines	a
lodji	lådje	a
loikkas	låjkås	a
lossamielalaš	låssåmielalasj	a
lossat	låssåt	a
lunddolaš	luondulasj	a
luonddudilálaš	luondodilálasj	a
luvas	luvás	a
lágalaš	lágálasj	a
láhkásaš	láhkásasj	a
láiddas	lájdas	a
láiki	lájkke	a
láivi	lájvve	a
maŋimuš	maŋemus	a
maŋit	maŋŋe	a
mettolaš	mettulasj	a
mieski	miesske	a
mieskkas	mieskas	a
moiddas	måjdås	a
muitil	mujttel	a
mánnosaš	mánnusasj	a
mánnálaš	mánnálasj	a
mávssolaš	mávsulasj	a
máššil	mássjel	a
našunálalaš	nasjonálalasj	a
neavri	nievrre	a
nissonahtes	nissunahtes	a
njahpit	njahpet	a
njalkkas	njalkas	a
njoahci	njoahtse	a
njuolgat	njuolggat	a
njuoras	njuoras	a
njuoskkas	njuoskas	a
njuozas	njuotsas	a
njárbat	njárbbat	a
njárri	njárre	a
nuolli	nuolle	a
nuorra	nuorra	a
nuortariikalaš	nuorttarijkalasj	a
nuoski	nuosske	a
nákkis	nákkes	a
oahpis	oahpes	a
oahppil	oahppel	a
oamis	oames	a
oarbbis	oarbes	a
obbalaš	åbbålasj	a
oktasaš	aktisasj	a
ollis	ålles	a
ollislaš	åbbålasj	a
ollu	ållo	a
ovddeš	åvdusj	a
ovttaahkásaš	avtavuorrasasj	a
ovttajahkásaš	avtajahkásasj	a
ovttajienalaš	avtajienalasj	a
ovttaláhkásaš	avtaláhkásasj	a
ovttamielalaš	avtamielalasj	a
ovttaskas	aktugasj	a
ođas	ådås	a
parlamentáralaš	parlamentáralasj	a
poehtalaš	poehtalasj	a
politihkalaš	politihkalasj	a
priváhta	priváhta	a
priváhtalaš	priváhtalasj	a
rabas	rabás	a
rabasmielalaš	rabásmielalasj	a
rašši	rassje	a
reiddas	rejdas	a
riikkaidgaskasaš	rijkajgasskasasj	a
rivggas	rivgas	a
roahkkat	roahkkat	a
rojas	råjås	a
ruvttolaš	ruvtulasj	a
ruškat	russjkat	a
ráhpat	ráhpat	a
ráinnas	rájnas	a
rákkis	rákkes	a
ráttas	ráttas	a
rávddis	rávdes	a
ráđis	rádes	a
sadjásaš	sadjásasj	a
saŋas	saŋás	a
seaggi	siegge	a
seastivaš	siesstevasj	a
sierramielalaš	sierramielalasj	a
silli	sille	a
sirkŋas	sirŋas	a
sivalaš	siválasj	a
siđŋŋas	sirŋas	a
skibas	skibás	a
smávislágán	smáveslágán	a
snávgat	snávggat	a
soddjil	såddjel	a
strategalaš	strategalasj	a
stuoris	stuores	a
stáhtalaš	stáhtalasj	a
stáđis	stádes	a
suhteš	suhtisj	a
suohkat	suohkat	a
suohtas	suohtas	a
suojis	suojes	a
suoládahkis	suoládahkes	a
suomagielalaš	suomagielalasj	a
suosas	suosas	a
suttis	suttes	a
suvrris	suvres	a
sáhppat	sáhppat	a
sálttis	sáltes	a
sáme#gielat	sámegielak	a
sávri	sávrre	a
teorehtalaš	teorehtalasj	a
uhcci	uhttse	a
unni	unne	a
unnis	unnes	a
vahkkosaš	vahkkusasj	a
valli	valle	a
varas	varás	a
vasti	vasste	a
veaddji	vieddje	a
vejolaš	vejulasj	a
velggolaš	velgulasj	a
vielgat	vielggat	a
vieris	vieres	a
viiddis	vijdes	a
viissis	vijses	a
viskat	visskat	a
vissis	visses	a
viđajahkásaš	vidájahkásasj	a
viššal	vissjal	a
vuogas	vuogas	a
vuolligaš	vuollegasj	a
vuollásaš	vuollásasj	a
vuoras	vuoras	a
vuosttaš	vuoastasj	a
váibbas	vájbas	a
váibmil	vájmmel	a
váivi	vájvve	a
vánis	vánes	a
váralaš	várálasj	a
várálaš	várálasj	a
vátnamielalaš	vádnamielalasj	a
váttis	gássjelis	a
áices	ájttsis	a
áigásaš	ájggásasj	a
álki	álkke	a
árvidahtti	árvvedahtte	a
árvosaš	árvvusasj	a
árvvas	árvas	a
ávddalaš	ávdalasj	a
áššálaš	ássjálasj	a
čanolaš	tjanulasj	a
čavddis	tjavdes	a
čavgat	tjavggat	a
čeahppi	tjiehppe	a
čielggas	tjielgas	a
čoaskkis	tjoaskes	a
čomas	tjåmås	a
čorgat	tjårggåt	a
čuorbi	tjuorbbe	a
čuorgat	tjuorggat	a
čuotnat	tjuodnat	a
čuovgat	tjuovggat	a
čuovgil	tjuovggel	a
čuovvovaš	tjuovvovasj	a
čuovvuvaš	tjuovvovasj	a
čáhppat	tjáhppat	a
čáris	tjáres	a
šaddil	sjaddel	a
šalkkas	sjalkas	a
šallat	sjallat	a
šiehttil	sjiehttel	a
šnjilččas	sjnjiltjas	a
šnjilžžas	sjnjiltjas	a
